"id","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count"
"2195","750","2025-04-15 05:53:07","2025-04-15 09:53:07",,"Rafael diogo ribeiro dos santos",,"publish","closed","closed",,"rafael-diogo-ribeiro-dos-santos",,,"2025-04-15 05:53:07","2025-04-15 09:53:07",,"0","https://mvabrigosbrasil.com.br/voluntario/rafael-diogo-ribeiro-dos-santos/","0","voluntario",,"0"
"2196","463","2024-12-01 08:00:00","2024-12-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-12",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-12",,,"2024-12-01 08:00:00","2024-12-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-12/","0","dinamica",,"0"
"2208","463","2024-11-01 08:00:00","2024-11-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-11",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-11",,,"2025-10-03 16:44:18","2025-10-03 20:44:18",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-11/","0","dinamica",,"0"
"2209","463","2024-10-01 08:00:00","2024-10-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-10",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-10",,,"2024-10-01 08:00:00","2024-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-10/","0","dinamica",,"0"
"2210","463","2024-09-01 08:00:00","2024-09-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-09",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-09",,,"2025-10-03 16:44:18","2025-10-03 20:44:18",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-09/","0","dinamica",,"0"
"2211","751","2025-04-17 11:36:58","2025-04-17 15:36:58",,"iniciativa patas solidarias , gatil da carla , lar da elza , lar temporario da nara , lar da marilia",,"publish","closed","closed",,"lar-temporario-patinhas",,,"2025-07-03 11:38:06","2025-07-03 15:38:06",,"0","https://mvabrigosbrasil.com.br/abrigo/lar-temporario-patinhas/","0","abrigo",,"0"
"2212","751","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Lar temporário patinhas-04",,"publish","closed","closed",,"lar-temporario-patinhas-04",,,"2025-10-06 09:48:11","2025-10-06 13:48:11",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-04/","0","dinamica",,"0"
"2213","751","2025-04-17 12:03:15","2025-04-17 16:03:15","ajudar com o evento de adocao","vaga voluntaria",,"publish","closed","closed",,"vaga-voluntaria",,,"2025-05-04 18:22:39","2025-05-04 22:22:39",,"0","https://mvabrigosbrasil.com.br/vaga/vaga-voluntaria/","0","vaga",,"0"
"2214","463","2024-08-01 08:00:00","2024-08-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-08",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-08",,,"2024-08-01 08:00:00","2024-08-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-08/","0","dinamica",,"0"
"2216","463","2024-07-01 08:00:00","2024-07-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-07",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-07",,,"2025-10-03 16:20:38","2025-10-03 20:20:38",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-07/","0","dinamica",,"0"
"2217","603","2025-04-01 08:00:00","2025-04-01 12:00:00",,"4patasfortaleza-04",,"publish","closed","closed",,"4patasfortaleza-04",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/4patasfortaleza-04/","0","dinamica",,"0"
"2218","751","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Lar temporário patinhas-04",,"publish","closed","closed",,"lar-temporario-patinhas-04-2",,,"2025-10-06 09:48:20","2025-10-06 13:48:20",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-04-2/","0","dinamica",,"0"
"2220","130","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Associação SOS Mãos e Patas-04",,"publish","closed","closed",,"associacao-sos-maos-e-patas-04-2",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-sos-maos-e-patas-04-2/","0","dinamica",,"0"
"2221","757","2025-04-29 06:58:12","2025-04-29 10:58:12",,"Tatiana Duarte Pantojo",,"publish","closed","closed",,"tatiana-duarte-pantojo",,,"2025-04-29 06:58:12","2025-04-29 10:58:12",,"0","https://mvabrigosbrasil.com.br/voluntario/tatiana-duarte-pantojo/","0","voluntario",,"0"
"2222","331","2025-04-29 18:34:19","2025-04-29 22:34:19",,"Andreia ferreira",,"publish","closed","closed",,"andreia-ferreira",,,"2025-04-29 18:34:19","2025-04-29 22:34:19",,"0","https://mvabrigosbrasil.com.br/voluntario/andreia-ferreira/","0","voluntario",,"0"
"2223","699","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Focinhos S.A.-04",,"publish","closed","closed",,"focinhos-s-a-04",,,"2025-10-03 16:44:05","2025-10-03 20:44:05",,"0","https://mvabrigosbrasil.com.br/dinamica/focinhos-s-a-04/","0","dinamica",,"0"
"2224","646","2025-04-01 08:00:00","2025-04-01 12:00:00",,"ORGANIZACAO CULTURAL DE MEIO AMBIENTE-04",,"publish","closed","closed",,"organizacao-cultural-de-meio-ambiente-04",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/organizacao-cultural-de-meio-ambiente-04/","0","dinamica",,"0"
"2225","646","2025-05-01 08:00:00","2025-05-01 12:00:00",,"ORGANIZACAO CULTURAL DE MEIO AMBIENTE-05",,"publish","closed","closed",,"organizacao-cultural-de-meio-ambiente-05",,,"2025-10-03 16:44:04","2025-10-03 20:44:04",,"0","https://mvabrigosbrasil.com.br/dinamica/organizacao-cultural-de-meio-ambiente-05/","0","dinamica",,"0"
"2263","684","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Amor por patinhas-05",,"publish","closed","closed",,"amor-por-patinhas-05",,,"2025-10-03 16:44:04","2025-10-03 20:44:04",,"0","https://mvabrigosbrasil.com.br/dinamica/amor-por-patinhas-05-37/","0","dinamica",,"0"
"2264","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"iniciativa patas solidarias , gatil da carla , lar da elza , lar temporario da nara , lar da marilia-05",,"publish","closed","closed",,"iniciativa-patas-solidarias-gatil-da-carla-lar-da-elza-lar-temporario-da-nara-lar-da-marilia-05-2",,,"2025-10-06 09:49:28","2025-10-06 13:49:28",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-05/","0","dinamica",,"0"
"2265","751","2025-05-04 08:44:04","2025-05-04 12:44:04","ajudar em dados","orientador",,"publish","closed","closed",,"orientador",,,"2025-05-04 08:44:04","2025-05-04 12:44:04",,"0","https://mvabrigosbrasil.com.br/vaga/orientador/","0","vaga",,"0"
"2266","751","2025-05-04 18:25:41","2025-05-04 22:25:41","rocuro uma pessoa com nocao para assuntos de direitos e abertura para ongs","quemtem nocao para assuntos na area juridica",,"publish","closed","closed",,"quemtem-nocao-para-assuntos-judiciais",,,"2025-05-04 18:27:23","2025-05-04 22:27:23",,"0","https://mvabrigosbrasil.com.br/vaga/quemtem-nocao-para-assuntos-judiciais/","0","vaga",,"0"
"2267","224","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Catland Adoção de Gatinhos-04",,"publish","closed","closed",,"catland-adocao-de-gatinhos-04-3",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/catland-adocao-de-gatinhos-04-3/","0","dinamica",,"0"
"2268","762","2025-05-06 09:23:58","2025-05-06 13:23:58",,"INSTITUTO AMOR EM PATAS",,"publish","closed","closed",,"instituto-amor-em-patas",,,"2025-05-06 09:23:58","2025-05-06 13:23:58",,"0","https://mvabrigosbrasil.com.br/abrigo/instituto-amor-em-patas/","0","abrigo",,"0"
"2269","181","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Lola-04",,"publish","closed","closed",,"lola-04-3",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/lola-04-3/","0","dinamica",,"0"
"2270","763","2025-05-06 13:11:11","2025-05-06 17:11:11",,"Associação 101 Viralatas",,"publish","closed","closed",,"associacao-101-viralatas",,,"2025-05-06 13:11:11","2025-05-06 17:11:11",,"0","https://mvabrigosbrasil.com.br/abrigo/associacao-101-viralatas/","0","abrigo",,"0"
"2271","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Lar temporário patinhas  , lar temporario da NARA  , CANTINHO DA ELZA , GATIL DA CARLA-05",,"publish","closed","closed",,"lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05",,,"2025-10-06 09:49:35","2025-10-06 13:49:35",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05/","0","dinamica",,"0"
"2272","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Lar temporário patinhas  , lar temporario da NARA  , CANTINHO DA ELZA , GATIL DA CARLA-05",,"publish","closed","closed",,"lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-2",,,"2025-10-06 09:49:43","2025-10-06 13:49:43",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-2/","0","dinamica",,"0"
"2273","697","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Canil Municipal de Tupi Paulista-04",,"publish","closed","closed",,"canil-municipal-de-tupi-paulista-04",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/canil-municipal-de-tupi-paulista-04/","0","dinamica",,"0"
"2274","470","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Associação Beneficente Anjos na Terra-04",,"publish","closed","closed",,"associacao-beneficente-anjos-na-terra-04",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-beneficente-anjos-na-terra-04/","0","dinamica",,"0"
"2275","764","2025-05-08 17:37:47","2025-05-08 21:37:47",,"ABRIGO HOMELESS AND PETS HOPE",,"publish","closed","closed",,"abrigo-homeless-and-pets-hope",,,"2025-05-08 17:37:47","2025-05-08 21:37:47",,"0","https://mvabrigosbrasil.com.br/abrigo/abrigo-homeless-and-pets-hope/","0","abrigo",,"0"
"2277","674","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Ong Refúgio Benjamin Amor de Patas-04",,"publish","closed","closed",,"ong-refugio-benjamin-amor-de-patas-04-2",,,"2025-12-07 19:22:43","2025-12-07 23:22:43",,"0","https://mvabrigosbrasil.com.br/dinamica/ong-refugio-benjamin-amor-de-patas-04-2/","0","dinamica",,"0"
"2279","674","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Ong Refúgio Benjamin Amor de Patas-05",,"publish","closed","closed",,"ong-refugio-benjamin-amor-de-patas-05-2",,,"2025-12-07 19:22:19","2025-12-07 23:22:19",,"0","https://mvabrigosbrasil.com.br/dinamica/ong-refugio-benjamin-amor-de-patas-05-2/","0","dinamica",,"0"
"2280","766","2025-05-09 12:45:10","2025-05-09 16:45:10",,"Jessica Paula da Silva",,"publish","closed","closed",,"jessica-paula-da-silva",,,"2025-05-09 12:45:10","2025-05-09 16:45:10",,"0","https://mvabrigosbrasil.com.br/voluntario/jessica-paula-da-silva/","0","voluntario",,"0"
"2281","768","2025-05-11 22:55:12","2025-05-12 02:55:12",,"Thayssa Lima da Silva",,"publish","closed","closed",,"thayssa-lima-da-silva",,,"2025-05-11 22:55:12","2025-05-12 02:55:12",,"0","https://mvabrigosbrasil.com.br/voluntario/thayssa-lima-da-silva/","0","voluntario",,"0"
"2282","456","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Projeto Social Crazy Cat Lady House-04",,"publish","closed","closed",,"projeto-social-crazy-cat-lady-house-04",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-social-crazy-cat-lady-house-04/","0","dinamica",,"0"
"2283","773","2025-05-14 14:21:13","2025-05-14 18:21:13",,"Luciane M. A. Matos",,"publish","closed","closed",,"luciane-m-a-matos",,,"2025-05-14 14:23:21","2025-05-14 18:23:21",,"0","https://mvabrigosbrasil.com.br/voluntario/luciane-m-a-matos/","0","voluntario",,"0"
"2284","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Lar temporário patinhas  , lar temporario da NARA  , CANTINHO DA ELZA , GATIL DA CARLA-05",,"publish","closed","closed",,"lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-3",,,"2025-10-06 09:49:50","2025-10-06 13:49:50",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-3/","0","dinamica",,"0"
"2285","73","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Fofoletes de Bigodes-05",,"publish","closed","closed",,"fofoletes-de-bigodes-05-3",,,"2025-05-01 08:00:00","2025-05-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/fofoletes-de-bigodes-05-3/","0","dinamica",,"0"
"2286","777","2025-05-18 12:41:45","2025-05-18 16:41:45",,"Maria Bernardete Oliveira Trajano da Silva",,"publish","closed","closed",,"maria-bernardete-oliveira-trajano-da-silva",,,"2025-05-18 12:41:45","2025-05-18 16:41:45",,"0","https://mvabrigosbrasil.com.br/voluntario/maria-bernardete-oliveira-trajano-da-silva/","0","voluntario",,"0"
"2287","779","2025-05-18 16:29:03","2025-05-18 20:29:03",,"thayná antoniak",,"publish","closed","closed",,"thayna-antoniak",,,"2025-05-18 16:29:03","2025-05-18 20:29:03",,"0","https://mvabrigosbrasil.com.br/voluntario/thayna-antoniak/","0","voluntario",,"0"
"2288","780","2025-05-18 19:06:03","2025-05-18 23:06:03",,"Animal’s Resgattus",,"publish","closed","closed",,"animals-resgattus-2",,,"2025-05-18 19:06:03","2025-05-18 23:06:03",,"0","https://mvabrigosbrasil.com.br/abrigo/animals-resgattus-2/","0","abrigo",,"0"
"2290","440","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Projeto Segunda Chance-01",,"publish","closed","closed",,"projeto-segunda-chance-01-2",,,"2025-10-03 16:44:09","2025-10-03 20:44:09",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-segunda-chance-01-2/","0","dinamica",,"0"
"2294","440","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Projeto Segunda Chance-03",,"publish","closed","closed",,"projeto-segunda-chance-03-2",,,"2025-10-03 16:44:07","2025-10-03 20:44:07",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-segunda-chance-03-2/","0","dinamica",,"0"
"2295","440","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Projeto Segunda Chance-04",,"publish","closed","closed",,"projeto-segunda-chance-04",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-segunda-chance-04/","0","dinamica",,"0"
"2296","440","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Projeto Segunda Chance-05",,"publish","closed","closed",,"projeto-segunda-chance-05-2",,,"2025-05-01 08:00:00","2025-05-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-segunda-chance-05-2/","0","dinamica",,"0"
"2297","440","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Projeto Segunda Chance-02",,"publish","closed","closed",,"projeto-segunda-chance-02-2",,,"2025-10-03 16:44:09","2025-10-03 20:44:09",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-segunda-chance-02-2/","0","dinamica",,"0"
"2298","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Lar temporário patinhas  , lar temporario                                              da NARA  , CANTINHO DA ELZA , GATIL DA CARLA-05",,"publish","closed","closed",,"lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-4",,,"2025-10-06 09:49:57","2025-10-06 13:49:57",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-4/","0","dinamica",,"0"
"2299","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Lar temporário patinhas  , lar temporario                                              da NARA  , CANTINHO DA ELZA , GATIL DA CARLA-05",,"publish","closed","closed",,"lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-5",,,"2025-10-06 09:50:05","2025-10-06 13:50:05",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-5/","0","dinamica",,"0"
"2300","747","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Adote um bichinho rj-04",,"publish","closed","closed",,"adote-um-bichinho-rj-04",,,"2025-04-01 08:00:00","2025-04-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/adote-um-bichinho-rj-04/","0","dinamica",,"0"
"2301","747","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Adote um bichinho rj-05",,"publish","closed","closed",,"adote-um-bichinho-rj-05",,,"2025-05-01 08:00:00","2025-05-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/adote-um-bichinho-rj-05/","0","dinamica",,"0"
"2303","774","2025-05-21 13:38:49","2025-05-21 17:38:49",,"Casa de Maria Lidiane",,"publish","closed","closed",,"maria-lidiane-de-sales-costa",,,"2025-06-08 12:08:27","2025-06-08 16:08:27",,"0","https://mvabrigosbrasil.com.br/abrigo/maria-lidiane-de-sales-costa/","0","abrigo",,"0"
"2304","782","2025-05-21 18:18:23","2025-05-21 22:18:23",,"Ong Dedicação Natural aos Animais",,"publish","closed","closed",,"ong-dedicacao-natural-aos-animais",,,"2025-05-21 20:11:34","2025-05-22 00:11:34",,"0","https://mvabrigosbrasil.com.br/abrigo/ong-dedicacao-natural-aos-animais/","0","abrigo",,"0"
"2305","784","2025-05-23 07:37:01","2025-05-23 11:37:01",,"Abrigo Nely",,"publish","closed","closed",,"abrigo-dona-nely",,,"2025-06-08 12:07:55","2025-06-08 16:07:55",,"0","https://mvabrigosbrasil.com.br/abrigo/abrigo-dona-nely/","0","abrigo",,"0"
"2306","130","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Associação SOS Mãos e Patas-05",,"publish","closed","closed",,"associacao-sos-maos-e-patas-05",,,"2025-10-03 16:44:02","2025-10-03 20:44:02",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-sos-maos-e-patas-05/","0","dinamica",,"0"
"2307","751","2025-05-01 08:00:00","2025-05-01 12:00:00",,"iniciativa patas solidarias , gatil da carla , lar da elza , lar temporario da nara , lar da marilia-05",,"publish","closed","closed",,"iniciativa-patas-solidarias-gatil-da-carla-lar-da-elza-lar-temporario-da-nara-lar-da-marilia-05",,,"2025-10-06 09:50:13","2025-10-06 13:50:13",,"0","https://mvabrigosbrasil.com.br/dinamica/lar-temporario-patinhas-lar-temporario-da-nara-cantinho-da-elza-gatil-da-carla-05-6/","0","dinamica",,"0"
"2309","774","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Maria Lidiane de Sales Costa-05",,"publish","closed","closed",,"maria-lidiane-de-sales-costa-05-2",,,"2025-05-01 08:00:00","2025-05-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/maria-lidiane-de-sales-costa-05-2/","0","dinamica",,"0"
"2310","788","2025-05-26 08:59:42","2025-05-26 12:59:42",,"Giovanna Mara Santos da Costa",,"publish","closed","closed",,"giovanna-mara-santos-da-costa",,,"2025-05-26 08:59:42","2025-05-26 12:59:42",,"0","https://mvabrigosbrasil.com.br/voluntario/giovanna-mara-santos-da-costa/","0","voluntario",,"0"
"2311","789","2025-05-26 11:19:50","2025-05-26 15:19:50",,"Giovanna Mendes Menezes",,"publish","closed","closed",,"giovanna-mendes-menezes",,,"2025-05-26 11:36:38","2025-05-26 15:36:38",,"0","https://mvabrigosbrasil.com.br/voluntario/giovanna-mendes-menezes/","0","voluntario",,"0"
"2312","790","2025-05-26 15:57:16","2025-05-26 19:57:16",,"Mayara Fernandes",,"publish","closed","closed",,"mayara-fernandes",,,"2025-05-26 15:57:16","2025-05-26 19:57:16",,"0","https://mvabrigosbrasil.com.br/voluntario/mayara-fernandes/","0","voluntario",,"0"
"2314","784","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Abrigo Dona Nely-05",,"publish","closed","closed",,"abrigo-dona-nely-05-2",,,"2025-05-01 08:00:00","2025-05-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/abrigo-dona-nely-05-2/","0","dinamica",,"0"
"2315","791","2025-05-27 16:08:43","2025-05-27 20:08:43",,"Casa Isis",,"publish","closed","closed",,"casa-propria",,,"2025-06-08 12:16:31","2025-06-08 16:16:31",,"0","https://mvabrigosbrasil.com.br/abrigo/casa-propria/","0","abrigo",,"0"
"2316","699","2025-05-01 08:00:00","2025-05-01 12:00:00",,"Focinhos S.A.-05",,"publish","closed","closed",,"focinhos-s-a-05",,,"2025-10-03 16:44:03","2025-10-03 20:44:03",,"0","https://mvabrigosbrasil.com.br/dinamica/focinhos-s-a-05/","0","dinamica",,"0"
